gender,major,program,GPA
Male,B.Tech,ECE,6.90340854732146
Female,B.Tech,CSE,6.888180269905815
Male,MS,CND,6.90071403164392
Female,B.Tech,CND,6.434935183122
Other,B.Tech,CSE,6.407138363316445
Male,B.Tech,ECE,6.223457506890439
Female,B.Tech,CSE,6.440307476345672
Male,B.Tech,ECE,7.972862511848692
Male,B.Tech,ECE,5.981939101492749
Male,B.Tech,ECE,6.545297623488936
Female,MS,CSE,10.0
Male,B.Tech,ECE,7.622792760465546
Female,B.Tech,CSE,6.308422590083889
Male,B.Tech,CND,8.157604070875983
Female,B.Tech,ECE,6.648175735924008
Male,B.Tech,ECE,6.524038893932861
Male,PhD,ECE,8.526866380386899
Male,B.Tech,ECE,6.63713106828579
Male,B.Tech,CSE,4.797653007668192
Male,MS,CSE,8.288085603465369
Female,MS,CSE,9.703648537628846
Female,B.Tech,CHD,6.820110923314887
Male,B.Tech,ECE,6.744344405356889
Female,B.Tech,CSE,7.834207233183617
Female,B.Tech,CND,6.881668025265779
Female,B.Tech,CHD,8.100757455011708
Female,MS,CSE,8.740326234002257
Male,MS,CHD,7.837081771990992
Other,B.Tech,CSE,8.30592102540874
Male,PhD,ECE,9.118670463505133
Male,PhD,CND,7.873804102735763
Female,PhD,CSE,7.420502469620228
Male,B.Tech,CSE,7.568706215311179
Male,B.Tech,CSE,7.7572000113947635
Other,B.Tech,ECE,8.064687646131707
Male,B.Tech,CND,7.286859231248961
Female,B.Tech,CSE,6.356485874484532
Male,B.Tech,ECE,8.216571544563472
Male,B.Tech,ECE,7.2672084038864755
Male,B.Tech,ECE,7.9529462945977585
Other,B.Tech,CSE,5.614641448358846
Male,B.Tech,CSE,4.9828698165288765
Male,B.Tech,CSE,5.991243294327954
Male,MS,CND,7.166148140881693
Female,B.Tech,ECE,7.281380241961134
Male,MS,CSE,7.424886678695804
Male,B.Tech,ECE,7.00415671807728
Male,MS,CSE,7.742718976963616
Male,B.Tech,CSE,6.118469023985696
Male,MS,CSE,7.411227526293944
Male,B.Tech,CSE,6.772848868901599
Male,B.Tech,ECE,8.642610377719722
Male,B.Tech,ECE,7.47170102571381
Female,B.Tech,CSE,7.224602537468151
Female,B.Tech,CSE,5.7608421282655575
Female,MS,CND,8.509203051273866
Male,PhD,ECE,7.7471345615419445
Female,B.Tech,ECE,8.473154252225674
Male,MS,CND,7.605776179724489
Male,B.Tech,CSE,7.403594638086913
Male,MS,ECE,7.839969848072691
Female,PhD,CHD,8.159307796179469
Male,MS,ECE,8.031900326060539
Male,MS,ECE,7.664807275321972
Male,B.Tech,CND,5.668766576541508
Female,PhD,ECE,7.974940977522629
Male,B.Tech,CHD,5.918350898495316
Male,B.Tech,CHD,7.553196190464668
Female,MS,ECE,6.0017581810290785
Male,B.Tech,CHD,5.7523707241757185
Female,B.Tech,CSE,7.684590348299491
Female,B.Tech,ECE,6.045013160288993
Male,B.Tech,ECE,8.788091399105976
Male,B.Tech,ECE,7.660104009716036
Male,MS,ECE,6.1783418309509415
Male,MS,CSE,7.825459306819299
Female,MS,ECE,7.77046768860901
Male,B.Tech,CSE,8.930256785659639
Female,MS,ECE,7.7806349184596115
Female,B.Tech,ECE,6.880066878091698
Male,B.Tech,CHD,5.969767091720565
Male,PhD,CHD,8.650122958775587
Male,B.Tech,ECE,5.822400614900058
Male,B.Tech,ECE,7.567430026321671
Male,B.Tech,CSE,8.225289010067742
Male,B.Tech,ECE,7.670676778800097
Male,B.Tech,CSE,7.628154118530013
Male,B.Tech,ECE,6.8126441687994665
Male,B.Tech,ECE,8.367109379614423
Male,PhD,CND,8.228588406801714
Female,MS,CND,7.456236768822852
Male,B.Tech,CSE,6.995703049225257
Male,MS,CHD,8.244462250507317
Female,B.Tech,CHD,8.005851896688284
Female,B.Tech,CSE,7.579082021754915
Female,B.Tech,ECE,5.327794060057267
Male,B.Tech,ECE,6.3407816336914635
Female,B.Tech,ECE,7.835065495679555
Female,B.Tech,ECE,6.618287412843231
Male,B.Tech,ECE,6.555655427425097
Male,B.Tech,CSE,7.304858494517094
Male,B.Tech,CSE,7.112237659829626
Male,B.Tech,ECE,8.125685565168554
Male,B.Tech,ECE,6.531930916189168
Male,B.Tech,CSE,6.825126488213877
Female,B.Tech,CHD,7.298013715970585
Male,B.Tech,ECE,6.023749843346723
Female,B.Tech,CHD,5.176534909413082
Male,B.Tech,CSE,7.971031322666132
Male,B.Tech,CND,6.8531559041221195
Female,B.Tech,ECE,8.4148136599488
Male,MS,ECE,6.401461247177243
Female,B.Tech,ECE,5.839887850849782
Female,B.Tech,ECE,8.094640681344416
Male,B.Tech,ECE,8.687114029539488
Male,B.Tech,CSE,8.226230504495762
Female,PhD,CSE,7.7592560479488615
Male,MS,ECE,7.125454917584405
Male,B.Tech,CND,7.5863083515883805
Male,B.Tech,CSE,6.381508201389339
Female,B.Tech,ECE,7.128036942489107
Male,B.Tech,ECE,6.064575965308486
Male,PhD,ECE,9.670235194998657
Male,B.Tech,CSE,7.021485566768483
Female,B.Tech,ECE,6.135850872553885
Male,B.Tech,CSE,8.223583059960468
Male,MS,CHD,7.373099427749508
Male,PhD,CND,8.73809260978058
Female,PhD,CHD,8.143756170480765
Male,B.Tech,CSE,7.56747394632465
Male,B.Tech,CSE,8.315954110589653
Female,B.Tech,CHD,6.79112032669415
Female,B.Tech,CSE,6.305110933565907
Other,PhD,CSE,7.892620060825364
Female,B.Tech,CND,5.61522448351459
Female,B.Tech,ECE,5.691223969053122
Female,B.Tech,CSE,8.166124193590479
Female,PhD,CND,9.128604268233763
Female,PhD,CSE,7.870822743933294
Male,B.Tech,ECE,5.508292724430918
Male,MS,CHD,7.428925365964145
Male,MS,CHD,6.482969761419469
Female,B.Tech,ECE,8.086636308626213
Female,B.Tech,CSE,6.5859576543922955
Female,B.Tech,CSE,7.432280141536455
Male,B.Tech,CSE,6.6746465527991425
Male,B.Tech,ECE,8.330871248371526
Male,B.Tech,CSE,6.7508381363302625
Male,B.Tech,ECE,8.18300848988315
Female,B.Tech,CSE,7.114834638632854
Male,B.Tech,CSE,9.381501488651299
Male,B.Tech,ECE,7.371881597821298
Male,B.Tech,ECE,6.394060455694067
Male,B.Tech,ECE,7.400799707762183
Female,B.Tech,CSE,5.105975615146534
Female,B.Tech,ECE,7.478064649554239
Female,MS,CND,7.562387325204982
Male,B.Tech,CSE,9.078712812806863
Male,B.Tech,CSE,7.27499583277882
Male,B.Tech,CSE,7.533725931947542
Female,B.Tech,CND,6.400384844009379
Female,PhD,CND,7.878077682029987
Male,B.Tech,ECE,8.780876155792082
Male,MS,CSE,7.935428379919907
Female,B.Tech,CND,7.162214786443346
Male,B.Tech,CND,5.220422522795261
Female,B.Tech,CSE,5.321209449009542
Male,B.Tech,ECE,7.927766974336799
Male,B.Tech,ECE,7.32879209150422
Male,B.Tech,CND,7.66555489155051
Male,B.Tech,ECE,7.3675825437585
Female,MS,ECE,8.272083136734096
Male,B.Tech,CSE,7.058367936116944
Male,B.Tech,CSE,7.190525703912775
Female,B.Tech,ECE,6.232085201384918
Female,B.Tech,CSE,7.337020161786102
Male,B.Tech,ECE,6.7964612881607245
Male,PhD,CHD,9.172702134617804
Female,B.Tech,CSE,7.576422688090791
Male,B.Tech,ECE,9.30687870292385
Male,B.Tech,ECE,6.526691512406504
Male,MS,CHD,9.393142891895
Female,MS,ECE,6.954441300956182
Female,B.Tech,ECE,8.373102096870468
Female,B.Tech,CSE,8.390084326237353
Male,B.Tech,CSE,8.128760905319318
Male,B.Tech,ECE,7.178344316945415
Male,B.Tech,CSE,7.691565456033131
Male,B.Tech,CSE,6.861358832953154
Male,B.Tech,CND,7.296988434455956
Male,B.Tech,CND,8.137020700199896
Male,PhD,ECE,7.6967560108552355
Male,B.Tech,CND,5.893682311962469
Male,B.Tech,ECE,7.967985017048467
Male,B.Tech,CSE,5.565265379569039
Male,B.Tech,ECE,7.252881343566161
Female,MS,ECE,7.890883009512983
Female,B.Tech,CSE,7.849547438482378
Female,B.Tech,CSE,6.56034116613214
Male,B.Tech,CSE,5.641366569713465
Male,B.Tech,ECE,7.893654416365345
Female,B.Tech,CSE,7.886058319385956
Male,B.Tech,CND,6.334260759569777
Female,MS,CHD,7.531702953279476
Male,PhD,ECE,8.545978356052865
Male,B.Tech,ECE,6.9203018531364355
Male,B.Tech,CND,7.903868280036773
Female,B.Tech,CSE,4.917935216378222
Female,B.Tech,CSE,8.49186796389072
Male,B.Tech,ECE,6.645403869037133
Female,B.Tech,ECE,7.1402017994435445
Female,B.Tech,ECE,6.99870929879714
Male,B.Tech,CSE,8.527206297872205
Male,MS,ECE,8.571353532120716
Male,B.Tech,CSE,8.161696865187004
Male,B.Tech,CSE,6.067146457420193
Female,B.Tech,ECE,5.519300219941508
Male,B.Tech,CSE,8.8830939994562
Male,MS,CSE,7.284463886587909
Male,B.Tech,CSE,8.007769851984714
Female,MS,ECE,8.45574335012308
Male,B.Tech,CHD,6.810874974369844
Male,PhD,CND,8.557160349870847
Female,B.Tech,ECE,6.411778625405197
Female,PhD,CSE,9.36846028985514
Male,B.Tech,CSE,7.821905021362386
Female,B.Tech,ECE,8.342172454488196
Female,B.Tech,ECE,8.114507334450437
Male,B.Tech,CHD,7.555803749338999
Male,B.Tech,CHD,8.655392402505958
Male,B.Tech,CSE,7.612593261637779
Male,B.Tech,CSE,8.985560690579618
Male,B.Tech,CSE,6.455424557157871
Male,B.Tech,ECE,6.12665850776391
Male,MS,ECE,7.682755253411345
Male,B.Tech,ECE,6.5105880916232275
Female,PhD,ECE,8.322162842202534
Male,PhD,CSE,7.09908957291546
Male,B.Tech,CSE,4.490242498446918
Male,MS,CSE,8.04974884605397
Female,PhD,CHD,7.990030141483521
Female,B.Tech,ECE,6.280077530829424
Male,B.Tech,ECE,5.855797618209481
Male,B.Tech,ECE,7.6017626117846975
Female,PhD,CND,7.703954751976066
Male,B.Tech,ECE,7.26123079870872
Male,B.Tech,CSE,8.871895043877908
Female,B.Tech,ECE,8.31468108507454
Male,B.Tech,CND,8.806024417344734
Male,B.Tech,ECE,7.526876257376363
Male,PhD,CHD,8.621296397255993
Male,B.Tech,CSE,4.845782173380905
Male,B.Tech,CSE,7.850769346485156
Male,MS,CND,7.499078280017135
Female,B.Tech,ECE,6.748108594238158
Male,B.Tech,ECE,6.773488755988907
Male,B.Tech,CSE,8.062208909676809
Female,MS,CND,7.719998268218952
Male,B.Tech,ECE,7.9187134175728
Female,B.Tech,ECE,7.250429529310733
Male,B.Tech,ECE,8.670468296390647
Male,MS,ECE,6.320392123246294
Female,MS,CND,8.292585571376584
Female,B.Tech,CSE,7.349996853760202
Male,B.Tech,ECE,7.991281464100983
Male,MS,CSE,8.168777478964124
Male,B.Tech,CND,7.310505478574395
Female,MS,CHD,8.3776289145752
Male,PhD,CND,8.324820621051144
Male,B.Tech,CSE,8.867111725252029
Female,B.Tech,ECE,7.527405494026658
Male,B.Tech,ECE,7.638528177630151
Male,B.Tech,ECE,6.85686738276255
Male,MS,CHD,8.455347432800057
Female,B.Tech,ECE,6.465134368559113
Male,B.Tech,ECE,7.570374311866091
Male,B.Tech,ECE,7.8781929829550625
Male,B.Tech,ECE,7.369508367794325
Male,PhD,CND,7.114342951356901
Male,B.Tech,CSE,7.349162302950067
Male,B.Tech,CSE,6.838362676936835
Male,B.Tech,CSE,6.784458982031333
Female,B.Tech,ECE,6.775846233536521
Female,B.Tech,CHD,6.981039661203444
Male,B.Tech,ECE,7.314745490043898
Female,B.Tech,CSE,6.085641097829906
Male,B.Tech,CSE,7.2262675989186915
Female,MS,CSE,8.1469454755719
Female,B.Tech,CSE,6.240345438926359
Male,B.Tech,CSE,5.881702650058253
Male,B.Tech,ECE,7.255571900472434
Male,MS,CHD,8.039569721054301
Male,B.Tech,CSE,7.101531029557118
Male,B.Tech,ECE,8.747237037384007
Female,B.Tech,CSE,7.441662155844568
Female,B.Tech,CHD,5.778440317941908
Female,B.Tech,CSE,7.348532835481213
Female,B.Tech,CSE,7.266580815078059
Female,B.Tech,ECE,7.142296880248358
Male,B.Tech,ECE,6.208622009420984
Female,B.Tech,ECE,7.817709420711308
Female,B.Tech,CSE,8.04180753852625
Other,MS,CND,7.866318891297796
Male,B.Tech,ECE,5.854956173612684
Male,B.Tech,CSE,7.363059167095779
Male,B.Tech,CSE,7.380723310169408
Female,B.Tech,ECE,8.072765591120865
Male,B.Tech,ECE,6.68666853817007
Male,MS,ECE,7.952305656961897
Female,B.Tech,CSE,8.776614650924474
Female,MS,CSE,7.412415160669852
Male,B.Tech,CSE,8.623494325569427
Male,B.Tech,CHD,8.123806398262001
Male,B.Tech,CHD,6.9712365102463725
Male,B.Tech,CND,7.591707629961266
Male,B.Tech,ECE,6.6580831060884
Male,MS,CND,7.810407311299503
Male,B.Tech,CND,7.4925727192641896
Male,B.Tech,CSE,6.462818357379089
Male,B.Tech,CSE,6.178906825947376
Female,MS,ECE,7.969936124502442
Male,MS,CSE,7.663148313777271
Female,B.Tech,ECE,7.732822020483944
Male,MS,ECE,7.280095481422827
Female,MS,CHD,7.986622840943173
Female,B.Tech,CSE,7.314040235746019
Male,B.Tech,ECE,6.906414344736456
Male,B.Tech,CND,5.595413578594721
Male,B.Tech,CSE,5.335303126411192
Other,B.Tech,CND,6.248483516952021
Male,B.Tech,ECE,6.191684876956598
Female,B.Tech,ECE,5.413868335397931
Male,B.Tech,CSE,6.617891255363414
Female,B.Tech,ECE,9.146899672781199
Other,B.Tech,CND,6.764111276522431
Female,B.Tech,CSE,8.106646770133846
Female,MS,CSE,7.849578485908631
Male,B.Tech,CND,5.299160044931077
Male,PhD,CND,8.659532555455515
Female,MS,CSE,7.636456459230169
Male,MS,CND,7.881360980941336
Female,PhD,CHD,8.313796101598177
Male,MS,CND,9.084395629018047
Male,PhD,CHD,9.450579699874234
Male,PhD,CSE,8.825661396201392
Male,B.Tech,ECE,5.757115341611707
Female,B.Tech,ECE,5.701471889422503
Female,B.Tech,CHD,6.263526847560283
Male,B.Tech,ECE,6.51937897013438
Female,MS,ECE,7.825679589025712
Male,B.Tech,ECE,7.7016160084862495
Male,MS,CHD,8.640304407446504
Male,PhD,CND,8.36136511552585
Female,B.Tech,CND,7.55308450922003
Female,B.Tech,ECE,7.2402873458018835
Female,B.Tech,ECE,7.943766130492189
Female,B.Tech,CSE,7.202636300087433
Female,MS,CND,7.9550215328868035
Male,B.Tech,CSE,5.382561352441665
Male,MS,ECE,8.048569812783793
Male,B.Tech,CND,9.424185691743148
Female,B.Tech,ECE,6.216397921486259
Male,B.Tech,ECE,6.892986420952461
Female,B.Tech,ECE,8.161011615049496
Male,B.Tech,ECE,5.413065502856666
Male,MS,CND,7.956605239236968
Male,MS,CSE,7.7095057895362835
Male,PhD,CSE,8.507052830832798
Male,B.Tech,CSE,7.053489650061241
Male,B.Tech,CSE,6.985907941410569
Male,MS,ECE,7.566784531069713
Other,B.Tech,CSE,5.973639561757944
Female,B.Tech,CSE,7.425937352914504
Male,B.Tech,CSE,7.657156777294659
Other,MS,CHD,7.438208527436201
Male,B.Tech,ECE,6.052731841480155
Female,B.Tech,CSE,7.093287447898065
Male,B.Tech,ECE,7.036139118883411
Male,B.Tech,ECE,6.950056877105547
Male,B.Tech,ECE,7.64356546437115
Male,MS,ECE,7.743939244641192
Female,B.Tech,CSE,8.354602251357203
Male,B.Tech,CSE,6.70645064058726
Male,B.Tech,ECE,4.0
Other,B.Tech,CSE,7.328334021225276
Male,B.Tech,ECE,8.033662626858343
Male,B.Tech,ECE,8.02434762562115
Male,B.Tech,ECE,6.515826069309349
Male,MS,CSE,8.494768976177545
Female,B.Tech,CSE,5.51335532772749
Male,B.Tech,CSE,7.984024956550842
Male,B.Tech,CSE,5.370582972817232
Female,B.Tech,ECE,7.4497129148890435
Male,MS,CHD,7.499298092064237
Female,MS,ECE,7.185040811794328
Male,B.Tech,CSE,7.689583619326631
Female,B.Tech,CSE,6.942944608577011
Male,MS,CND,8.185533933175499
Male,B.Tech,CHD,8.37649736722183
Male,PhD,CSE,9.314496330854874
Male,B.Tech,CSE,7.404231322351321
Male,MS,CHD,8.385059306824497
Male,B.Tech,ECE,6.970082032675591
Female,B.Tech,ECE,6.734467716932072
Male,B.Tech,ECE,6.775884706926205
Male,B.Tech,CSE,7.501240392620448
Male,B.Tech,ECE,5.277018439365831
Male,B.Tech,ECE,8.904602282754215
Male,MS,CND,5.973348143232836
Female,MS,CHD,7.362161323486721
Male,B.Tech,CSE,7.687963811260387
Male,B.Tech,CSE,7.661641690255674
Male,MS,CSE,8.417932885450291
Male,B.Tech,CSE,7.079144824320932
Female,B.Tech,ECE,8.532770508700935
Female,B.Tech,CHD,9.479053297715673
Male,B.Tech,ECE,6.8972268027447265
Male,MS,CND,8.175947140210557
Female,MS,ECE,8.259036080125947
Female,MS,CSE,8.605647234220593
Male,B.Tech,ECE,8.103688293045877
Female,MS,ECE,7.734790092754171
Male,B.Tech,ECE,6.998015210895598
Female,PhD,CHD,8.664632714623695
Male,MS,CSE,7.870345890752586
Male,PhD,CSE,9.086282621845726
Male,MS,CND,7.1884325014182195
Male,B.Tech,ECE,9.18163169806351
Male,B.Tech,CHD,7.239893448114787
Male,B.Tech,ECE,8.192787705306975
Male,B.Tech,CSE,6.283886940925094
Male,MS,CSE,8.198298414068653
Female,MS,CSE,8.652874440339362
Male,B.Tech,ECE,8.98443947527461
Male,MS,CND,7.978658088431339
Male,B.Tech,CSE,6.727602066617524
Male,B.Tech,ECE,7.07758429135455
Female,B.Tech,CHD,9.046119270560991
Male,B.Tech,CSE,7.58171851500137
Male,MS,CND,7.8973838281898505
Male,PhD,CND,7.6209516999773275
Female,MS,CHD,8.862607932651803
Male,PhD,CND,8.731587058252073
Male,B.Tech,CHD,5.665421346397724
Male,B.Tech,CSE,6.856596571661849
Female,B.Tech,ECE,5.801454923341668
Female,MS,ECE,8.220907920307784
Male,B.Tech,CHD,6.468243404999043
Male,B.Tech,ECE,5.401416727910107
Female,B.Tech,CSE,6.356365578125456
Female,MS,CSE,8.275734896147343
Male,PhD,CSE,8.199763718360355
Male,B.Tech,ECE,6.116465251949437
Male,B.Tech,ECE,6.344732988289422
Male,B.Tech,CHD,8.005594623325141
Male,B.Tech,CSE,6.506172393261967
Other,B.Tech,CND,6.565821140108148
Male,B.Tech,ECE,6.721974173373587
Male,B.Tech,CHD,6.749693180408248
Female,B.Tech,CSE,6.525650192871802
Female,B.Tech,CND,7.287159443242138
Male,B.Tech,ECE,5.508498110342116
Male,B.Tech,CSE,8.28486735719995
Female,B.Tech,CND,5.603737808684576
Female,B.Tech,ECE,6.918271938091615
Male,B.Tech,CSE,7.295089264152363
Male,MS,CSE,7.641445528789713
Male,MS,CHD,8.799861962257395
Female,B.Tech,CSE,8.049555372234659
Female,MS,ECE,8.364956013185841
Male,B.Tech,ECE,6.929655572899057
Male,B.Tech,ECE,8.120037461783756
Male,B.Tech,CND,6.577172473565418
Male,MS,CSE,8.743732659442484
Male,B.Tech,CSE,6.8832904016429115
Female,MS,CSE,8.795650351909453
Male,B.Tech,CSE,5.560980486681622
Male,MS,ECE,7.922694831169764
Male,PhD,CND,8.138256227868972
Male,B.Tech,CHD,6.734788856487175
Female,PhD,ECE,8.468031583788916
Male,MS,CSE,8.347001720778376
Male,MS,CND,8.520322235045672
Male,B.Tech,CSE,8.760369738883364
Male,B.Tech,CND,5.273126186726203
Male,MS,ECE,7.62733391168708
Male,B.Tech,CSE,7.356800367943958
Male,B.Tech,CSE,7.8519427378495745
Male,PhD,CHD,8.461908916716803
Male,B.Tech,ECE,7.542426532130732
Female,B.Tech,ECE,7.581576185471761
Male,MS,CND,7.641715087084103
Male,B.Tech,CHD,5.556497280320741
Female,B.Tech,CSE,6.658154091311013
Male,B.Tech,CSE,6.99812681570087
Male,B.Tech,CND,8.124066705207252
Male,B.Tech,CSE,7.456895533877363
Male,MS,ECE,7.608487848324154
Male,B.Tech,ECE,6.399533002861734
Female,B.Tech,ECE,5.453265300231301
Female,B.Tech,CHD,5.968648211584306
Male,B.Tech,CND,6.967795562162388
Female,PhD,CND,8.356366103111977
Male,PhD,CSE,8.482012092007635
Male,B.Tech,CSE,6.302591612505908
Male,MS,CND,8.433109334614134
Male,B.Tech,CHD,5.9432809131567215
Male,B.Tech,CSE,6.840253027671941
Male,B.Tech,CND,8.924383583000013
Male,B.Tech,ECE,6.679085168737264
Female,B.Tech,ECE,7.091360363977134
Female,B.Tech,CSE,8.11902112607773
Male,B.Tech,CSE,6.8791305833901735
Male,B.Tech,ECE,6.851676571634159
Male,B.Tech,CSE,7.259030953808453
Male,B.Tech,ECE,6.824043095688945
Other,MS,CND,8.099362847973037
Other,B.Tech,ECE,6.955312824672848
Female,B.Tech,CND,6.91159860795748
Male,B.Tech,CND,6.55269018054053
Female,MS,CHD,6.515870120084918
Male,B.Tech,ECE,7.373589268176177
Female,B.Tech,ECE,5.760974818330093
Male,MS,ECE,7.591775622372398
Male,B.Tech,CSE,6.413688020573763
Male,B.Tech,ECE,7.80669834875323
Female,MS,CSE,7.010156353594109
Female,B.Tech,ECE,7.408803730343234
Male,B.Tech,CND,7.278406482562347
Male,MS,CSE,7.594605058925226
Male,MS,CND,7.678127078475913
Male,MS,ECE,7.887321850068821
Male,B.Tech,CSE,7.353767334815258
Female,B.Tech,ECE,6.079203544453419
Female,B.Tech,ECE,6.9466577999342
Female,B.Tech,ECE,8.464403600275329
Male,B.Tech,CHD,6.026207926117327
Male,B.Tech,CSE,7.088791458670209
Male,MS,CND,8.538264334315558
Female,B.Tech,CHD,5.697456681983107
Male,B.Tech,CSE,9.131789400865987
Male,B.Tech,CND,7.4124358570674085
Male,MS,CSE,8.26919211958117
Male,MS,ECE,8.31039176635941
Male,B.Tech,CND,6.5387743626702575
Female,B.Tech,CSE,7.703763668202932
Male,B.Tech,CHD,6.737777840988326
Male,B.Tech,ECE,6.735106526400434
Male,B.Tech,CSE,5.81985477633375
Male,B.Tech,ECE,5.591919272456041
Female,B.Tech,CSE,6.595823070662375
Male,MS,CND,7.604755896246784
Male,B.Tech,CND,7.831196816211153
Female,B.Tech,CSE,7.398612973820462
Male,B.Tech,CSE,6.281075826104326
Female,B.Tech,CSE,8.335363965736155
Female,B.Tech,ECE,6.144264342282171
Male,B.Tech,ECE,6.236270831768801
Male,B.Tech,ECE,6.477016524768923
Male,B.Tech,CSE,8.263029963179285
Male,MS,ECE,8.384590166241136
Female,B.Tech,CHD,6.742186334708513
Male,B.Tech,CSE,7.514807996067464
Male,B.Tech,ECE,5.537851247303358
Male,B.Tech,CHD,5.88821322881065
Female,B.Tech,ECE,6.755091133492909
Female,B.Tech,ECE,7.718498117773373
Male,B.Tech,ECE,7.465921487753419
Male,B.Tech,CSE,6.85694075915526
Male,B.Tech,CSE,5.843982694829876
Male,MS,CHD,8.160631468928297
Female,MS,ECE,6.63090856660034
Male,B.Tech,CSE,6.684657595695784
Male,MS,CND,8.068229053043725
Male,MS,CSE,7.515768842119286
Female,B.Tech,ECE,7.228758925956838
Female,B.Tech,CND,7.655944488399442
Male,B.Tech,CND,7.130038123059237
Male,B.Tech,CHD,7.085505103449527
Male,MS,ECE,8.22891256055018
Male,PhD,ECE,9.005718374454272
Male,B.Tech,ECE,9.285813182168107
Male,PhD,ECE,8.324051639072628
Male,B.Tech,ECE,7.176979632991689
Male,MS,CSE,7.074221372862497
Male,B.Tech,ECE,6.7514685156342376
Male,MS,ECE,8.02417646910398
Female,B.Tech,CSE,6.851251895408005
Male,B.Tech,CSE,5.4690425961640035
Male,B.Tech,CSE,4.340391888639505
Female,B.Tech,ECE,7.741570415292532
Male,B.Tech,CSE,7.88327409294542
Male,MS,ECE,7.847220973275181
Male,B.Tech,CND,4.578394600191644
Male,MS,CHD,6.91710274753581
Male,B.Tech,ECE,7.052099794817253
Male,B.Tech,CSE,6.608273790204409
Male,B.Tech,CHD,8.278558186927876
Male,MS,ECE,7.573816958706002
Male,B.Tech,ECE,6.352632143380102
Male,B.Tech,CND,8.836601101462627
Male,MS,ECE,8.3694872669507
Male,B.Tech,ECE,7.189477766965288
Male,PhD,CSE,8.647686825196496
Male,MS,CHD,8.43441386626009
Other,MS,CND,8.61487771098399
Male,MS,ECE,9.127521717014568
Female,B.Tech,CSE,8.599315603907323
Male,B.Tech,CSE,6.749633946890141
Female,B.Tech,ECE,6.722048087968222
Male,B.Tech,ECE,5.508010359802222
Male,MS,ECE,7.133418258664578
Male,B.Tech,CSE,4.428994180360393
Male,B.Tech,CHD,7.593156242886576
Male,B.Tech,ECE,6.084167508807874
Female,B.Tech,ECE,7.292568520699939
Male,B.Tech,ECE,6.345405564741874
Male,B.Tech,ECE,7.87788692103056
Male,B.Tech,CSE,6.9442366312454125
Other,B.Tech,CSE,6.918644945561098
Male,MS,CND,8.415299392621218
Male,B.Tech,ECE,7.402485300865965
Male,B.Tech,ECE,8.477526276461234
Male,B.Tech,ECE,6.219900227799284
Female,B.Tech,CSE,8.68329342978405
Male,B.Tech,CHD,7.175281403413251
Male,B.Tech,CND,7.203970064035703
Male,MS,ECE,8.690222780197411
Male,B.Tech,ECE,7.8319906515169055
Male,MS,CHD,8.690671630266085
Male,B.Tech,ECE,8.283299501565335
Male,B.Tech,CHD,5.610133881484333
Male,B.Tech,ECE,8.02272795981807
Female,B.Tech,ECE,6.972525851138781
Male,B.Tech,CSE,7.970514414226639
Male,PhD,CSE,8.560121126825447
Male,B.Tech,ECE,5.966062333957295
Male,B.Tech,CND,6.5373261029910035
Male,MS,CHD,7.8205439324751955
Female,B.Tech,CSE,7.4601989393069745
Female,B.Tech,ECE,8.796492197419196
Male,MS,ECE,8.08359166520978
Male,PhD,CND,8.416099320916627
Male,PhD,CSE,8.490899820502694
Male,B.Tech,ECE,6.2293329322609985
Male,B.Tech,CSE,7.104417515793132
Male,B.Tech,ECE,7.902506348940282
Male,MS,CHD,7.1636212230243554
Male,B.Tech,ECE,9.520346211569581
Other,MS,CND,7.137904675852896
